node_id,func_type,x,y,compactness,extensibility,concavity,fractal_degree,main_axis_dir,street_length,closeness,betweenness,flow
0,1,218.32387254159505,11.786762500203196,0.7478636233015984,1.537495102311709,2.2026180535372752e-05,0.7431851525369358,170.94162126102802,74.54535153871225,0.2392344497607655,0.0162044080564579,
1,1,177.88835807496594,13.54422703484878,0.7329709062546889,1.6451553904063316,0.0066098993379064,0.8457047262558337,175.37864071205107,32.32441337474911,0.1996007984031936,0.0009076479076479,
2,1,83.42052710793936,14.337256019392544,0.8075750384139917,1.002087656178507,0.0,0.8542952784143131,95.1471727831282,27.361433738880848,0.1926782273603083,0.0003254769921436,
3,1,58.71438748177853,16.220423498167527,0.6724734444248516,2.2623516797343144,0.0049245666439974,0.7496693423895302,1.0655275891742997,81.09350754434372,0.2320185614849187,0.0187373737373737,
4,1,17.02697059614257,14.647438736734149,0.7795439678647387,1.2028868108282142,0.0001496948282574,0.8079571692351587,91.89923894965756,38.355569114968375,0.1908396946564885,0.0002693602693602,
5,1,96.44210834512852,15.084035869931634,0.6628925763186986,2.0753341637580696,0.0094685259155532,0.7920208741068727,5.08408524736881,54.04848206545708,0.1941747572815534,0.0016760461760461,
6,1,123.373761586491,19.870902560827066,0.6633208734609454,2.3254268898797648,7.454999242040294e-05,0.8029383807065771,95.079691235946,49.316132860539554,0.2288329519450801,0.0001515151515151,
7,1,239.4224889291088,12.25137706458286,0.5732021642771954,3.4258584584738183,-2.220446049250313e-16,0.8265584175815751,167.36842416129454,49.772761115542174,0.2347417840375587,0.0,
8,1,189.5355870063755,12.237428041437742,0.6721628215982591,2.2302644089626624,0.0001540755464943,0.8342053222871187,172.91902195751305,38.65276958371395,0.199203187250996,0.0002645502645502,
9,1,109.21870569080131,14.578327477389024,0.7839808291016475,1.0801761324822334,1.12847607558475e-06,0.8544407928613696,1.5310282794421448,28.334475747678155,0.1937984496124031,0.0005353535353535,
10,1,82.7495351791519,21.17095048671476,0.815677176232056,1.0035613890296986,0.0002251387181391,0.8498510609199607,5.299371408886316,27.70499319678797,0.2320185614849187,0.014523088023088,
11,1,32.899054703211355,15.13331984667186,0.6914724943111472,1.983535487782903,0.0056704582618101,0.7629557095291507,1.369217605382829,67.15844602315438,0.1904761904761904,0.0003030303030303,
12,1,108.72877708729878,23.07714454429265,0.5123913461910908,1.2662939488759153,0.1000520328870786,0.887613863676584,93.62615563801025,38.99976780094824,0.2314814814814814,0.0138063171396504,
13,1,95.53850985180144,22.69249662506676,0.624497431008989,2.639186473141514,0.0,0.8075444515634052,5.084085247368819,51.47403385831432,0.23094688221709,0.0054527817861151,
14,1,165.7797785358378,22.857260525339573,0.5085887376451796,2.16460307188256,0.1228883995529279,0.8439917373670699,173.47836439572012,51.13126293051794,0.2386634844868735,0.0128396039162527,
15,1,116.07843830502928,19.482525392549075,0.6582100887166786,2.3184209073010984,0.0,0.8090831438887741,93.85905712733388,47.47079793658193,0.2304147465437788,0.0085016835016835,
16,1,237.9225709401701,4.418052615987414,0.641750743082464,2.588342028564725,0.001024031290323,0.8038980990556768,169.13699385126202,51.12687574224283,0.1976284584980237,0.0,
17,1,189.9941072293213,19.557361317642787,0.649302143262278,1.6860868326350291,0.0611325190207759,0.8269536341603315,172.94006576765744,42.392087756470566,0.2375296912114014,0.0137323255901687,
18,1,201.88039748422665,14.556648367596145,0.7694168277063087,1.34278022123627,2.706584008516089e-05,0.7795924149058139,82.3490630436566,49.1113328807437,0.2392344497607655,0.0097521426385062,
19,1,229.32819736647943,64.58699606651305,0.7818241195463664,1.1597228626789806,1.1102230246251563e-16,0.7619865620327307,169.94766469641047,56.75040587705168,0.2364066193853428,0.0,
20,1,214.8023551150173,44.90448998441757,0.6630196407047435,2.3043478260869565,0.0,0.7905663627453999,82.4124902710524,54.71999999981743,0.2288329519450801,0.001349847683181,
21,1,228.24621291172105,51.86981857966978,0.7217862079214851,1.7956120092378751,0.0,0.7913707371167922,170.8923663969085,48.41999999994104,0.2096436058700209,0.0,
22,1,200.19564963871943,46.809088898269145,0.7687030019459126,1.3413654618473896,0.0,0.7450180944593136,83.0186638692576,69.95999999992056,0.2544529262086514,0.0089286515953182,
23,1,185.1414165816041,57.27676859270446,0.5900474843397564,1.6446480635990708,0.1121985241553016,0.7665376803740782,83.31033932714638,81.29555733074015,0.2932551319648094,0.1066769900563169,
24,1,232.7872753395345,78.32414931171333,0.6541925153888858,2.3825214899713463,0.0,0.8108138368273737,171.7478871006141,47.22000005342352,0.2141327623126338,0.0,
25,1,262.8389895810594,95.11244503434612,0.7852687024251376,1.0260115606936415,0.0,0.7420734259391214,167.72325931247084,70.10000000018815,0.2083333333333333,0.0,
26,1,268.1196557438117,130.74547500217935,0.3112535147289699,1.0034228915545798,0.2788406521777765,0.810450433839162,169.76954505079985,124.85528202060938,0.1579778830963665,0.0,
27,1,220.2878867104736,116.55548122413002,0.6306589127369212,2.2287047841306884,0.0314282199606481,0.7971319161820853,84.64423336101994,55.33577617144094,0.1757469244288225,0.0036677354749634,
28,1,230.2555534898505,136.6959793893084,0.7463642762711592,1.5737833594976451,0.0,0.7546976424606283,87.94734969909626,65.5799999999587,0.1730103806228373,0.0036677354749634,
29,1,87.62833947380706,95.50975401844548,0.7799914946778063,1.1822114503816794,0.0,0.8240151222724013,78.33756909553566,34.27174979420761,0.1779359430604982,0.0,
30,1,150.53756635910702,69.53471878108736,0.333631189666235,1.4886796495252137,0.3566734471853774,0.8147209746143258,80.47383271083828,109.60467689936826,0.2352941176470588,0.0010276087548814,
31,1,109.65534021094844,96.29676250224158,0.3877831127876269,1.0379614063120337,0.2477454470576375,0.8154960584028965,171.1807483084039,89.60473599253386,0.2127659574468085,0.0122007494416005,
32,1,170.90781772443128,103.1499764518348,0.6039601818477901,2.8386512405926645,0.0,0.753434032925396,174.69269676251452,91.08370643244164,0.2631578947368421,0.0879939943702257,
33,1,151.9379616787174,91.63059034209704,0.4107957468818062,1.353168823322105,0.296305621923673,0.8129158227599689,170.34591695964076,85.05107186317089,0.2808988764044944,0.0900407472577372,
34,1,130.59024560569384,100.35468362987842,0.7239028955044184,1.2626811287224124,0.0341860471704001,0.7684850665871265,79.75476017307341,59.42282809173301,0.2551020408163265,0.0403823152532746,
35,1,166.7982893658234,54.2585770786054,0.6590560693483533,1.7279110590988884,0.0507151910082654,0.7407535635610687,82.93505050642078,93.24000000001271,0.2747252747252747,0.0220292182803065,
36,1,204.0465609048442,137.61052329193808,0.5273867658360512,2.3121258656885693,0.1133148533614641,0.7600196788690675,4.73215472934524,102.9333489666812,0.1703577512776831,0.0067946319668647,
37,1,87.24239554604436,60.6184051561578,0.4717594520059227,1.5101728434703858,0.1184624737353164,0.7625683284305638,84.65225854808754,117.48979552600332,0.2358490566037736,0.0134901476189355,
38,1,185.47778093515683,125.9095395324459,0.7194209772511729,1.7795274356466144,0.0,0.858939765350489,0.0,30.642131660864923,0.1848428835489833,0.0013050913252495,
39,1,237.9264096819705,116.42830722140609,0.6294098743073275,2.607876712328767,0.0,0.8335559504675832,85.01449203402545,42.140000000211934,0.1904761904761904,0.005090909090909,
40,1,247.51036021517808,132.07094624181073,0.7654903076943664,1.3884093097545698,0.0,0.7735720041192905,81.69551958276395,52.26283363801108,0.1584786053882725,0.02,
41,1,240.66117951354445,139.7933868568664,0.560586365475153,3.1221066167512266,0.0,0.8705402092854205,83.18591547457748,38.59213143768811,0.136986301369863,0.0,
42,1,169.82878310973652,118.18026406129674,0.596462988486407,2.1368135972998106,0.0464160691170375,0.8028248591769732,176.10178237034745,56.82582718681879,0.1937984496124031,0.0002424242424242,
43,1,209.5397695875789,78.06739140440447,0.4184559399977898,1.3187772925764192,0.09765100460234,0.7501667479024867,83.17751540031267,164.1932605331309,0.2873563218390804,0.1200227739893135,
44,1,98.85678297333116,119.7357809362836,0.3582143206923755,1.332163031025961,0.2795546099498769,0.7795780754911341,83.59061058558677,142.60652612408364,0.1941747572815534,0.0191822766385608,
45,1,262.13984598323503,113.83620885896563,0.5583843115471446,2.6281977877320086,0.0583159224846625,0.7862691716279124,168.333911204545,71.95929193476609,0.1858736059479553,0.0,
46,1,243.49153814396428,62.734987861949065,0.7843521484759142,1.0767142132567975,1.1102230246251563e-16,0.7983107739982752,79.41522833796779,40.92133961703273,0.2506265664160401,0.0536714030092648,
47,1,240.12138814030703,52.1930386251102,0.7438428199947175,1.597228494687552,-2.220446049250313e-16,0.8219161103509284,79.39333134550434,36.92480822200635,0.2262443438914027,0.0,
48,1,259.01576781541337,63.3208907197096,0.5277413269422498,2.932211731051923,0.0581032591634231,0.7567115009201038,78.38257950673425,106.95182103547188,0.25,0.0461473159851778,
49,1,154.14528024830116,135.03741140149563,0.5877519111402576,2.172644076834218,0.0715657285579485,0.7987956053795577,5.8599790729812735,59.9545263520161,0.1763668430335097,0.0,
50,1,199.7333333850592,113.1484383887693,0.5821500612373182,1.1790967358186113,0.1433931879132237,0.7549494535488998,85.07121418086187,94.48468297042972,0.202020202020202,0.0287337300231728,
51,1,165.19976409992464,14.553868786869106,0.659151511348567,2.337972300065462,0.0070117913738475,0.8191453529916469,177.29805989668623,43.95073859767565,0.2136752136752136,0.0012315404276188,
52,1,236.4718974239944,93.09886875019832,0.7795445564935417,1.187078893540354,4.860181641452854e-05,0.7267934372810934,82.08849172999882,86.01951760629073,0.2392344497607655,0.1048288139554075,
53,1,128.14665966023458,67.65945944457724,0.2281106794507773,1.1393552406485252,0.3247066909616164,0.7773906180464428,169.24419130587808,275.2180916886899,0.2849002849002849,0.1583314618623702,
54,1,174.26731680226857,136.11560704003287,0.7845996940102825,1.0629107981220658,6.505262994949135e-11,0.789548098969688,5.859978900334251,43.8850720337695,0.1795332136445242,0.0,
55,1,130.44259155726834,132.29059392216445,0.5679827783676836,2.804897444671787,0.0347521126500802,0.7859290939535226,6.479051752834371,70.52102984459768,0.151285930408472,0.0,
56,1,89.4399247968468,80.8108178587726,0.3784975246923994,1.476017206572645,0.2756579068912236,0.8342673212487902,170.75554372539253,79.11262751164509,0.2105263157894736,0.0178545937788362,
57,1,6.274486692670478,14.165729207805736,0.7733795699970549,1.2469560237127293,2.664535259100376e-15,0.7861611044037424,1.916272625824405,46.04890773148107,0.1908396946564885,0.0002693602693602,
58,1,212.39286599446643,101.42169748018756,0.4636617547972322,3.5913840922377114,0.0422126331077277,0.8273719411696294,173.1775154000263,64.68921553375574,0.175438596491228,0.0,
59,1,183.16532296193097,117.36416619292886,0.7847487226711316,1.0051001240657949,0.0,0.8426884212436402,173.37543047322265,30.26482396788958,0.193050193050193,0.0001010101010101,
60,1,150.36763030974163,120.18278224723974,0.7849645185142965,1.01871921182266,0.00023668441605,0.79797850094027,174.2727663222039,40.98470446757448,0.2298850574712643,0.0692964284288782,
61,1,35.01609894308014,46.00009941096639,0.4672390618538362,4.431450854565074,0.0001518209447353,0.733290058246432,179.6218406707365,176.5670105108112,0.2288329519450801,0.0,
62,1,129.90411805631953,118.85618359979146,0.5335437724774541,2.626007990015966,0.0370297780014849,0.7872785130796408,177.19905541633568,75.86087405899504,0.208768267223382,0.0138963990554899,
63,1,153.59045056912217,19.447782311455946,0.6699443968677408,2.203817907799296,0.0004552764367588,0.8104110948377715,92.70356107418084,45.91733346352485,0.2631578947368421,0.0347334160084365,
64,1,132.04003046321623,19.989243652744147,0.725418952092234,1.8313998408246648,3.3306690738754696e-16,0.7773937446542817,94.79804795599873,54.40172392296432,0.2288329519450801,0.0001414141414141,
65,1,178.68512247627442,21.17306659686459,0.7495618561514511,1.5353721897757515,0.0,0.8312202443216579,172.9857941446366,34.384402454320835,0.2358490566037736,6.734006734006734e-05,
