node_id,node_type,x,y,compactness,extensibility,concavity,fractal_degree,street_length,closeness,betweenness,main_axis_dir_deg
24,shop,38.60041088165451,12.616667289018926,0.7071873452706902,1.8667075220072777,0.0,0.8472759361180077,33.455290015846856,0.16037461884710325,0.004213410216126875,3.2122311933366063
25,shop,41.11701161666044,18.387638341192893,0.7847662770454137,1.0579899980086303,0.0,0.9028809494131307,22.368924044509644,0.15713472755726277,0.0008054392159961325,3.2122311933359593
26,shop,35.50074863125114,18.052390113869922,0.7853667824943025,1.012722559234149,0.0,0.9053730371864798,22.114611576418383,0.15713472755726277,0.0008054392159961325,3.212231193336006
27,shop,60.55503387012079,16.349987830024652,0.7215552958021075,1.8244177416252116,0.0,0.8221782219990995,38.31775705183308,0.17032486892155857,0.0002613791496021044,90.651732446777
28,shop,27.176190791113658,14.939036460997619,0.7841984949619166,1.0572336779580123,1.1102230246251565e-16,0.7880110278485272,44.480658523690785,0.17032486892155857,0.0029471058663630453,3.2122311933359975
29,shop,50.6060788127975,15.875873807463886,0.7822267706972604,1.1023259698770482,0.0,0.775435484543088,49.82614945181561,0.17032486892155857,0.0029729108142536992,1.5356882284016535
30,shop,17.026772734520122,14.643888355341739,0.7791102596509671,1.2024810401834303,0.0,0.8080581814488524,38.35518039003908,0.17011791282323346,4.994506043352312e-05,91.89923894965754
31,shop,88.59390103322596,70.14892530133885,0.3975791550823373,2.167540736842105,0.14956096010180853,0.8403233297737417,71.0606905676421,0.17284820031298906,0.00013651649851829654,174.65225854808756
32,shop,128.6014645524097,101.21374188318097,0.70080340017337,1.9819379186602872,0.0,0.792844950454432,49.774785002300476,0.2167291675751101,0.014080634348417186,79.75566406549113
33,shop,184.3192617474207,51.380481266227115,0.7577518478385329,1.461878962302018,0.0,0.7748497787478696,52.390199766914925,0.21149100038296242,0.0,83.00384083913387
34,shop,167.56935278823607,63.065265986716426,0.7460485425216535,1.5942164179104477,1.1102230246251565e-16,0.7710116063453224,55.53639840295527,0.2258178100863244,0.0061571182649330074,172.9350505064208
35,shop,166.28333053404913,48.3442971123883,0.772249089796358,1.2972413793103448,0.0,0.7486809151113619,66.62000000019505,0.22951974139921497,0.017198169530591122,82.93505050649816
36,shop,140.88498187571645,52.3305246211075,0.5430428953679843,3.410501971326165,0.010794104939243487,0.839244773282734,48.71230424349635,0.25001257545271627,0.12583603757186426,83.12994256641544
37,shop,149.94431647291103,45.81782654706656,0.6160901889562124,2.75,0.0,0.8529659509341077,38.22316309544544,0.21876100352112676,0.0,173.12994256654463
38,shop,149.5262512023862,73.09609738968709,0.5089405270137571,1.3975093388410185,0.20251573123626088,0.7902898610407822,78.62138239070217,0.2447675563872747,0.0684733990876359,79.18259292106593
39,shop,154.22822092453188,56.537960912200575,0.7089382627722591,1.9305461543013205,0.0,0.839973515511414,34.87077051711377,0.2147347273827011,0.0018872169906032665,170.47383271083825
40,shop,258.87478725876394,114.87017634280785,0.7064262054198975,1.931173763199307,-2.220446049250313e-16,0.7806690778702656,54.778460624100646,0.17479031492324737,0.0,168.35027777019815
41,shop,272.1482205963569,110.35426207843793,0.7828255096532784,1.1213282247765006,0.0,0.8671310825061638,26.527425536258242,0.17327604239297167,0.0,78.29626884444428
42,shop,268.9811740546738,125.83070645780411,0.7317593636026528,1.7088372093023256,-2.220446049250313e-16,0.7690056666401756,58.21285443569525,0.1318333731200764,0.0,169.7695450508266
43,shop,271.6640372198789,141.00434151479217,0.6696305488407013,2.2463683232421845,0.0,0.8128185181695348,45.11798826319268,0.0,0.0,171.09264413902207
44,shop,256.9691425373812,47.20736758521808,0.7849152877541253,1.0458966584256932,1.1102230246251565e-16,0.8063899997193257,38.45186572988072,0.1889433768603524,0.0,168.38257950673398
45,shop,257.7219027439349,60.0880131775584,0.7740786258642136,1.2808998114985863,0.0,0.7807149675063029,48.216560682187946,0.2080342381181592,0.0,169.41522833796625
46,shop,261.06262652819674,74.75824510311776,0.7827422386067655,1.1156013136234308,0.0,0.7656348340115171,54.6295359382144,0.19048577177349812,0.0,79.17420898768222
47,shop,239.92739294520604,51.154685364602685,0.7720190929863839,1.3000619268722824,-2.220446049250313e-16,0.833311871440686,32.69909919897261,0.1889433768603524,0.0,79.3933313455043
48,shop,241.0410973124925,141.49997821669183,0.6699611077799248,2.2434802081492498,0.0,0.8904300207889407,28.301511418555233,0.1320821153335105,0.00013318682782272832,82.10459916690147
49,shop,240.20511198273883,134.4342757459097,0.779482368597259,1.0524808318268575,0.0,0.9759566117818036,17.29418584088041,0.13170935301366052,0.0,82.10459916690098
50,shop,149.44815659170945,92.90303609286376,0.4618027985272026,1.0303894878506548,0.25965807486911563,0.8159728072060837,71.21376993298124,0.2218812080087498,0.006280137690193723,80.35574809899158
51,shop,161.19984057091588,86.89719233355777,0.7849936555955586,1.0464332369942195,0.0,0.8542518936062379,28.319938769345672,0.21539544962080173,0.0021328198433382736,80.35683421498537
52,shop,209.47406308061767,138.06546015661374,0.7074057668341657,1.403441615791125,0.03798506308339877,0.7501978345767982,74.70056285823713,0.14815560026827632,0.0003912363067292645,4.732154729345211
53,shop,190.9854898101865,136.51571786343237,0.7511875618566368,1.5268736493758666,-2.220446049250313e-16,0.7891351160306856,46.72979046054821,0.15678280207561154,0.0012716665210632367,4.732154729471091
54,shop,174.97623730977068,117.95647102841617,0.7789864671590113,1.1989101648351648,0.0,0.8349165504962444,32.01239973368538,0.15573642074918922,4.9945060433523126e-05,176.10178239440486
55,shop,165.5978942287255,118.59504370348678,0.7650407400980561,1.3840362637362638,0.0,0.8258204873711642,34.70783539453684,0.15556338028169014,0.0,176.10178239440572
56,shop,174.26731680190468,136.11560703996838,0.7845996940613227,1.0629107981220658,1.1102230246251565e-16,0.7895480989589645,43.88507203376939,0.16242116270710108,0.0,5.859978900334408
57,shop,159.5852520034483,136.23197922310422,0.7494891868468934,1.5434777270826054,0.0,0.8240957500149872,36.035498788260426,0.15556338028169014,0.0,5.820152064625752
58,shop,149.4987449455148,134.0170749357005,0.7852933020320103,1.0178294450817473,6.436147469868203e-05,0.8075830961969896,38.0917546816306,0.15556338028169014,0.0,5.830132697428392
59,shop,124.41970028438698,119.15895411562515,0.7614219256021083,1.4234234234234235,2.220446049250313e-16,0.7828348980616072,48.4200000014327,0.1741381122556233,0.0,177.40088747808224
60,shop,138.09154148888499,118.28807688290216,0.7801847068739566,1.1774011299435028,8.518741267948826e-13,0.807157389999818,38.54000000833867,0.19691567124264575,0.0,172.72105814080106
61,shop,137.0516871804803,132.74762004784228,0.773172450082081,1.285599495260847,0.00028279420711097014,0.7964420237812369,42.33403000869669,0.14942053602296812,0.0,6.479051752834094
62,shop,124.07868975195902,131.85052321475032,0.7286076842323411,1.7348384038196076,-2.220446049250313e-16,0.8003393952361386,44.44165338786132,0.14942053602296812,0.0,6.479051752833671
63,shop,90.88434224778021,109.38639866415902,0.6409015533701499,1.9655456289978674,0.045559385941045805,0.793988000046893,55.62236946802558,0.16279888634130366,0.00021642859521193354,78.35012006916372
64,shop,95.49252585450189,126.56248245956677,0.7034562019518938,1.3236155848422932,0.08733565028512935,0.7818862204152057,54.492830177925995,0.14942053602296812,0.0,6.6632559887240745
65,shop,106.07369614251532,116.68366436039015,0.6936977933934053,2.0378958157243408,0.0,0.7947064696004463,49.68403611876852,0.18277681756334352,0.010757159138052003,168.33756909707944
66,shop,109.55944207691785,130.17717091453397,0.7527014072084405,1.5119495824716773,0.0,0.8198410796677609,36.89048409038993,0.14942053602296812,0.0,6.663255988723821
67,shop,97.33470493890206,77.23820247135399,0.7849869003255038,1.046838060792386,0.0,0.8362910525559148,31.44054281971391,0.17588824403708683,0.0030108547264675522,174.652258346656
68,shop,84.83201202966981,82.94660330533019,0.731968600902244,1.7043930855646205,0.00015195389761413214,0.8018103780419951,43.66343985814596,0.1754474213703272,0.0012323709431890436,80.75554375292987
69,shop,90.98052823821425,79.75628564553662,0.7374170999860145,1.6848027860273445,-2.220446049250313e-16,1.0147026066364637,16.364685267027333,0.16647686355947813,8.32417673892052e-05,170.75883678364178
70,shop,133.69722642392924,54.81206039667879,0.7272550728710259,1.6621344514590675,0.0,0.7824400943306108,51.778209081820044,0.2204835311079073,0.01598531537513834,79.84641381496569
71,shop,114.94653469779377,57.635152219674865,0.7824984847113258,1.1003307286054893,0.0,0.7414618442903063,70.99444138245464,0.18667605633802817,0.0013372789931075815,84.56833800601308
72,shop,84.01310368492032,49.893120083115676,0.734711917612108,1.2786259254765069,0.02534757683303479,0.7886764703591798,48.353856879035696,0.1717877819061609,0.0,174.7777579390554
73,shop,88.259405756338,60.36378939418198,0.7155314349969358,1.8547816309088452,0.0002808776572442717,0.7652704663929769,62.40603613875045,0.18593232702990853,0.005390396696158032,174.65225854808816
74,shop,132.04909695264215,20.072398316657853,0.7246456280326996,1.8316532430869388,0.0,0.7769743584121755,54.69563295322082,0.2124537818718075,0.00720860235096008,94.8013815079566
75,shop,183.16532296193094,117.36416619292889,0.7847487226711313,1.0051001240657949,-2.220446049250313e-16,0.8426884212436409,30.264823967889477,0.15556338028169014,0.0,173.37543047322265
76,shop,184.8160199168232,125.9244295664661,0.7194209772511722,1.7795274356466144,0.0,0.858939765350489,30.642131660864983,0.1754474213703272,0.017291963986677008,0.0
77,shop,230.0592865302971,136.69811526283578,0.7410042971161116,1.6245948897616658,0.0,0.7567972903669518,64.7951376659336,0.15119550999300338,0.0,87.94734969896527
78,shop,247.40576891285778,131.9887709368462,0.7648509292773668,1.3802764290772986,-2.220446049250313e-16,0.7748456573796634,51.70804214016717,0.15152277300164624,0.020544068191655846,82.57226762324771
79,shop,6.274486692670476,14.165729207805716,0.773379569997055,1.2469560237127293,2.6645352591003757e-15,0.7861611044037425,46.048907731481066,0.16991145904553537,1.664835347784104e-05,1.9162726258243765
80,shop,178.68512247627444,21.173066596864572,0.7495618561514513,1.5353721897757515,-2.220446049250313e-16,0.8312202443216579,34.38440245432085,0.22118016153794806,0.0019924034832635375,172.98579414463663
81,shop,153.59045056911933,19.447782311450506,0.6699443968671123,2.2038179077992957,0.00045527643769616155,0.8104110948379325,45.91733346352487,0.21213188220230472,0.005041631668224769,92.70356107418083
82,shop,150.36763030974163,120.18278224723974,0.7849645185142965,1.01871921182266,0.0002366844160500703,0.79797850094027,40.984704467574474,0.20203036400219498,0.09323913946565987,174.2727663222039
83,shop,165.19976409992464,14.553868786869092,0.659151511348567,2.337972300065462,0.0070117913738475535,0.8191453529916469,43.95073859767565,0.1988736395646607,0.0005381337552713744,177.29805989668625
84,shop,243.49153814396425,62.73498786194905,0.7843521484759143,1.0767142132567977,0.0,0.7983107739982752,40.921339617032736,0.2080342381181592,0.0,79.41522833796762
85,shop,237.92640968197054,116.42830722140607,0.6294098743073275,2.607876712328767,0.0,0.8335559504675832,42.140000000211934,0.18642748635621986,0.020023764755550524,85.01449203402545
86,shop,170.90781772443134,103.1499764518348,0.6039601818477907,2.8386512405926645,-2.220446049250313e-16,0.7534340329253958,91.08370643244164,0.2333450704225352,0.0849672353127373,174.69269676251446
87,shop,87.62833947380702,95.50975401844549,0.7799914946778064,1.1822114503816794,0.0,0.8240151222724015,34.27174979420758,0.1616709494844355,0.0,78.33756910321462
88,shop,220.28788671047357,116.55548122413003,0.6306589127369234,2.2287047841306884,0.03142821996064782,0.7971319161820848,55.335776171440855,0.17221038407567174,0.0026665100581628404,84.64423336101994
89,shop,262.83898958105937,95.11244503434614,0.7852687024251375,1.0260115606936415,0.0,0.7420734259391216,70.10000000018812,0.1991565323663174,0.0,167.72325931265527
90,shop,232.78727533953443,78.32414931171331,0.6541925153888863,2.3825214899713463,0.0,0.8108138368273736,47.220000053423554,0.19636331311854296,0.0,171.74788710061418
91,shop,200.19564963871946,46.80908889826914,0.7687030019459123,1.3413654618473896,0.0,0.7450180944593136,69.95999999992057,0.19691567124264575,0.0,83.01866386925767
92,shop,228.24621291172102,51.86981857966977,0.7217862079214853,1.7956120092378753,0.0,0.7913707371167921,48.419999999941055,0.1889433768603524,0.0,170.89236639690853
93,shop,214.8023551150173,44.90448998441756,0.6630196407047436,2.3043478260869565,0.0,0.7905663627453999,54.71999999981742,0.20834381287726358,0.0,82.41249027105232
94,shop,229.32819736647951,64.58699606651305,0.7818241195463664,1.1597228626789806,1.1102230246251565e-16,0.7619865620327307,56.75040587705169,0.20261511179959643,0.0,169.94766469635647
95,shop,201.88039748422668,14.556648367596132,0.7694168277063091,1.34278022123627,2.706584008493884e-05,0.7795924149058139,49.11133288074369,0.2167291675751101,0.009277066054361356,82.3490630436566
96,shop,189.9941072293213,19.557361317642776,0.6493021432622775,1.6860868326350291,0.061132519020776654,0.8269536341603316,42.39208775647058,0.2052889182602949,0.0050138264286431885,172.94006576765736
97,shop,116.07843830502927,19.48252539254906,0.6582100887166785,2.3184209073010984,0.0,0.8090831438887742,47.470797936581945,0.19499588057593473,0.0027707062616137285,93.85905712733393
98,shop,165.77977853583783,22.857260525339562,0.5085887376451792,2.16460307188256,0.12288839955292818,0.8439917373670701,51.131262930517934,0.2222334004024145,0.012324710315649324,173.47836439572015
99,shop,108.72877708729878,23.07714454429264,0.512391346191091,1.266223273231519,0.10005203288707876,0.887613863676584,38.999767800948234,0.1907452891737345,0.006116504469871493,94.05435686996772
100,shop,109.21870569080133,14.578327477389015,0.7839808291016481,1.0801761324822334,1.1284760752516831e-06,0.8544407928613695,28.334475747678148,0.18642748635621986,0.0012738547929665282,1.5310282794426204
101,shop,189.53558700637547,12.237428041437727,0.6721628215982587,2.2302644089626624,0.00015407554649504718,0.8342053222871189,38.65276958371395,0.1915281015780043,0.0010777538646882362,172.91902195751305
102,shop,123.37376158649096,19.870902560827048,0.663320873460945,2.3254268898797648,7.454999242062499e-05,0.8029383807065772,49.31613286053957,0.21213188220230472,0.0060580959316393025,95.079691235946
103,shop,177.8883580749659,13.544227034848761,0.7329709062546894,1.6457525671421254,0.006609899337905789,0.8457047262558336,32.32441337474911,0.1991565323663174,0.002129834432977447,174.2871395781459
104,shop,218.32387254159505,11.78676250020318,0.7478636233015983,1.537495102311709,2.2026180535372752e-05,0.7431851525369358,74.54535153871224,0.22989662110594603,0.06623084638922147,170.94162126102802
105,public,248.2983461477424,80.22670311262921,0.20180287562554217,1.2947156832339901,0.5844272830993014,0.8297019004538163,180.9985955698207,0.2353059533672624,0.23477468213919633,52.611281261188225
106,public,191.92935571518004,98.81897888712027,0.38865683997820455,1.1064599840114566,0.3379324448688187,0.9192226983238635,45.19446595912966,0.22914409534127844,0.10088212697211325,84.90123750742183
107,public,172.67244994183324,111.66525044504053,0.3643171146425926,6.272715680640257,0.0095706563690926,0.8365000645811578,81.52849415862926,0.2058927091963546,0.01872016854906196,174.9011946119967
108,public,240.08761527241498,32.124195992779725,0.6028228228787592,1.0797772967900485,0.14193532204652992,0.7090934973093691,172.41693084627337,0.23295680907407842,0.20328666109797527,168.683714054697
109,public,142.1453003202372,104.75436101401276,0.5469692683688608,1.2854121721073442,0.15205695251591622,0.7658797552147006,91.3207540786386,0.23851284881349424,0.2165133926406659,79.75566404024254
110,public,121.48604974553378,109.47955471162352,0.43583348592530846,1.3081236992320604,0.2701785790517949,0.816002544254876,76.72042907480404,0.209278090065054,0.12779978425367958,168.34236432571254
111,public,89.218119664446,37.64870882414249,0.5874094726783098,1.125020906527434,0.12536226529039152,0.7288766328021136,131.27314438399245,0.20680508456945512,0.1306673541029405,0.3119411287185301
112,public,189.8335711282935,118.97257655439084,0.5592092383332543,2.2731080293811208,0.07668466150704678,0.8825742435899846,36.229991848820035,0.18325529090775017,0.017272197599122505,83.37543047022521
113,public,213.20819424825012,116.54820019550331,0.5703402018735032,2.3556616968107926,0.05663908402690587,0.8426771320808022,44.810371908544575,0.18767700033984064,0.04795936163366292,87.1144357283296
114,public,218.9121098808314,132.8669206961099,0.32179752890919133,1.7176968842560458,0.3916499100302816,0.8719858828140261,73.36620947980818,0.16375092661230542,0.016845536392423397,87.94734969896545
115,public,254.50130267210912,107.1556358750501,0.3933407209598425,3.687087158627037,0.11872919022911521,0.8176994189062138,86.31297480732557,0.20959138061904362,0.1415967750894111,168.33103169440668
116,public,246.00204129676274,119.0300642406571,0.699144656092439,1.0461495209272018,0.06011755957953713,0.8057073414142092,45.01297095557777,0.1772241041183812,0.0811474045216928,81.69551958276098
117,public,114.90432681462458,124.75065656725147,0.2483346915100104,2.041703690396203,0.4707220311806112,0.8795666007656274,94.30452063679628,0.1754474213703272,0.05522258848599874,168.3375690970794
118,public,115.79734716094289,38.14892971369412,0.7637614386020449,1.03180277417787,0.016782932792708594,0.7294624938312284,85.75037340582628,0.2160602503912363,0.048524570416473345,86.59224992103988
119,public,126.39169378199765,56.643238995825136,0.5901225800159008,2.6519700098156576,0.0,0.8384683782708319,44.17949657129817,0.20349860792662955,0.004083251008104259,79.8464137239386
120,public,76.32905038343728,17.19887221909848,0.761772315559802,1.4241602277878058,0.0,0.7894269921326378,45.73404668530762,0.20203036400219498,0.028500644002025483,96.51369514757582
121,public,251.5817539339645,5.331186957447164,0.7001015767117803,2.024828897688219,-2.220446049250313e-16,0.8133053234644315,42.43114135852593,0.21539544962080173,0.05443624981871863,74.96919380147617
122,public,214.62900196935237,96.87326509465967,0.26041918259207864,2.7910816290233798,0.3950913769514742,0.8993625880463633,78.6426988882119,0.20711100925077092,0.029911078974733,173.26490984873803
123,public,229.80160497274557,118.20886196994243,0.6552386920868404,1.4185353408432058,0.06300461461945794,0.7828635013195464,59.59045291834686,0.17349075867846486,0.01863359087143713,87.90191836276679
124,public,226.56357182805996,106.5038960510306,0.2952693345202238,4.462746811728524,0.22717984568624583,0.8982015914565384,68.74064771154855,0.20087093580132157,0.0876412728532615,177.99408887320556
125,public,199.91998266638666,128.38328175776206,0.5395757987924845,2.3043285809470744,0.09362659280312313,0.8175503999860443,57.532034872290176,0.17115775336616273,0.04772592291505741,177.11443572832982
126,public,183.34794809666855,133.41895967118924,0.4285337249575795,1.308804647081447,0.2956127448876509,0.9096275104427171,42.567218305960694,0.1719988234072741,0.02477956658516689,94.8031703430441
127,public,176.75863235944422,54.13115933815251,0.37155822173535274,4.570537585851776,0.10859272660779262,0.8910431486324546,55.235983569615314,0.23412548871826278,0.049547187321575474,82.93505050636594
128,public,166.2040672148746,126.98982353725474,0.36767415240062273,1.0335289071109215,0.3634834313028158,0.8083107472939717,102.45730796794705,0.18397771649608557,0.1068188550663877,2.1810717490528475
129,public,103.26285682326947,65.99740130079502,0.5495441775437069,2.968667147566343,0.05131255622071529,0.7947957218887814,67.96297268272916,0.207725581978518,0.11442031210168799,83.73530059312627
130,public,99.96605518365372,102.46585827428217,0.45287083231709424,1.4600895986014735,0.2536355438795739,0.7928565607787621,89.87740448021637,0.1925819013115834,0.049830386633287746,77.14290849247321
131,public,103.09978746701974,83.19036210940737,0.47436758838099163,3.574174981439789,0.06322578316271266,0.8104866227074,72.0121633922843,0.1988736395646607,0.0657041557432938,170.48677973530144
132,public,158.36707143346933,95.31864137244095,0.5048605099376462,1.587146736328259,0.20801161818227998,0.8407338034240696,52.76032174907948,0.2265486120607138,0.03064648394648784,164.8072794269937
133,public,254.00917752735302,138.92981951671635,0.326867882119488,1.0848734078577134,0.4111549556465792,0.8593274916967473,78.5344678833522,0.15168693635267727,0.014101155395731358,81.09264413848248
134,public,157.1609805412969,34.087375092257595,0.6339558902343098,2.092278310945149,0.04415858955712948,0.7461565521492723,92.46550231168051,0.2513591422863934,0.11357625622537444,174.1676355752917
135,public,179.2868635010351,82.01290735106704,0.724293922263687,1.1662596551369813,0.03629371325943298,0.7089519608578922,126.58977853239078,0.25001257545271627,0.16911037287391997,173.17751540028385
136,public,134.39360518918386,37.0170091725536,0.7264385607763151,1.1452778788361755,0.029022559796535008,0.7551757500778954,67.90563062530194,0.24014930060638273,0.07542029897555533,85.98618054154093
137,public,193.4210923219499,31.464793067446518,0.571481776960726,2.3078645535696816,0.0839847257563654,0.7335963895709016,128.1043087039596,0.2451962211094941,0.12715826350915818,172.44348159441293
138,public,146.82958918461304,20.091834427146672,0.6231843053528656,2.5107106877634044,0.0,0.8248377046871431,45.324332277384414,0.2240112676056338,0.03514267276050118,94.18735537743898
139,public,108.63029299670723,6.343839793187077,0.3218230425982739,7.592800886928638,0.003880464455637278,0.7802848768203557,164.21656089839257,0.2177403456508882,0.16763669665776618,0.8416143542769224
140,public,33.56308836800171,29.397054523190455,0.48873972821273426,3.67940742822766,0.002628037730279531,0.7284583706479274,177.07672700387857,0.1851945003353454,0.046883603383160444,1.128347188786961
141,public,36.33092484174321,5.123949423409178,0.31458183545955015,7.78739778806858,0.0030408073451851925,0.7836515967740948,163.01211139042624,0.18919870574800152,0.05317716310703367,0.8416143542769134
142,public,198.42615581709578,2.0433988064414894,0.23370692054751094,8.653164673056654,0.1651261839133612,0.787235321473749,235.21861716726434,0.2261826207649776,0.14812159217714735,172.71523535198594
